trial_number	practice_or_real	date_time	subj_code	seed	number_of_blocks	up_resp	expName	block_num	filename	displayed_string	orientation	true_angle	tilt_direction	standard_position	adjust_stim_position	matched_angle	signed_error	absolute_error	RT	num_mouse_wheel_up	num_mouse_wheel_down
59	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_5_right	7-44	upright	5	right	(4, -10)	(-37, 8)	0.0	-5.0	5.0	814	0	0
60	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_3_right	ycyc	upright	3	right	(28, 1)	(4, -13)	0.0	-3.0	3.0	817	0	0
61	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_11_left	ycyc	inverted	11	left	(10, -1)	(33, 13)	-10.0	1.0	1.0	2961	8	18
62	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_8_left	7-44	upright	8	left	(4, -14)	(-22, 14)	-8.0	0.0	0.0	1512	0	8
63	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_15_left	ycyc	inverted	15	left	(16, 7)	(20, 4)	-12.0	3.0	3.0	1414	0	12
64	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_16_right	7-44	inverted	16	right	(17, 8)	(16, 4)	14.0	-2.0	2.0	2112	18	4
65	real	2022-10-12 16:16	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_6_right	ycyc	upright	6	right	(-18, -4)	(14, 11)	0.0	-6.0	6.0	1011	0	0
66	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_14_left	7-44	upright	14	left	(3, 2)	(25, -1)	-10.0	4.0	4.0	2716	10	20
67	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_2_right	ycyc	inverted	2	right	(9, -9)	(-28, -2)	0.0	-2.0	2.0	891	0	0
68	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_6_right	7-44	upright	6	right	(-21, -14)	(-17, 5)	0.0	-6.0	6.0	506	0	0
69	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_8_right	ycyc	inverted	8	right	(-16, 3)	(14, 14)	0.0	-8.0	8.0	626	0	0
70	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_5_right	7-44	inverted	5	right	(6, 2)	(8, -14)	0.0	-5.0	5.0	694	0	0
71	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_3_left	ycyc	inverted	3	left	(37, -14)	(-19, -6)	-5.0	-2.0	2.0	1530	0	5
72	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_7_left	7-44	inverted	7	left	(-12, -14)	(34, -10)	-3.0	4.0	4.0	4563	29	32
73	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_16_left	ycyc	upright	16	left	(-28, 5)	(32, -4)	-9.0	7.0	7.0	1430	0	9
74	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_12_left	ycyc	upright	12	left	(-17, -6)	(-35, -3)	-9.0	3.0	3.0	2564	9	18
75	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_1_left	7-44	upright	1	left	(36, 9)	(14, -13)	-5.0	-4.0	4.0	1300	0	5
76	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_15_left	7-44	inverted	15	left	(4, 9)	(-16, 0)	-15.0	0.0	0.0	1570	0	15
77	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_12_right	ycyc	inverted	12	right	(-20, -10)	(11, 10)	13.0	1.0	1.0	1560	13	0
78	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_4_right	ycyc	upright	4	right	(19, 9)	(2, 13)	0.0	-4.0	4.0	1829	5	5
79	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_14_left	ycyc	upright	14	left	(-36, -10)	(-18, 3)	-14.0	0.0	0.0	1532	0	14
80	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_14_left	7-44	inverted	14	left	(13, -11)	(25, 5)	-18.0	-4.0	4.0	1965	0	18
81	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_9_left	7-44	inverted	9	left	(10, -12)	(10, 11)	-13.0	-4.0	4.0	1627	0	13
82	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_16_left	7-44	inverted	16	left	(-25, -8)	(-27, -2)	-14.0	2.0	2.0	1664	0	14
83	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_11_right	7-44	upright	11	right	(-1, 8)	(-3, 2)	9.0	-2.0	2.0	3094	16	7
84	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_4_left	ycyc	upright	4	left	(-28, -4)	(26, 4)	-3.0	1.0	1.0	3367	6	9
85	real	2022-10-12 16:17	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_12_right	ycyc	upright	12	right	(20, 4)	(-9, 2)	9.0	-3.0	3.0	3968	18	9
86	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_15_right	7-44	inverted	15	right	(-3, -15)	(-20, 6)	14.0	-1.0	1.0	2491	15	1
87	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_2_left	ycyc	inverted	2	left	(9, 7)	(-11, -12)	0.0	2.0	2.0	843	0	0
88	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_13_left	ycyc	inverted	13	left	(25, 5)	(20, -12)	-7.0	6.0	6.0	3478	13	20
89	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_1_right	7-44	inverted	1	right	(33, 13)	(11, 3)	0.0	-1.0	1.0	793	0	0
90	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_15_right	ycyc	inverted	15	right	(-13, -6)	(5, -13)	0.0	-15.0	15.0	1211	0	0
91	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_12_left	7-44	inverted	12	left	(-16, 4)	(31, 1)	-10.0	2.0	2.0	2918	8	18
92	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_9_right	ycyc	upright	9	right	(-37, -13)	(11, 10)	0.0	-9.0	9.0	1067	0	0
93	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_16_left	7-44	upright	16	left	(-36, -15)	(15, -5)	-15.0	1.0	1.0	3013	8	23
94	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_2_left	7-44	inverted	2	left	(-18, 8)	(-34, -4)	0.0	2.0	2.0	777	0	0
95	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_15_left	ycyc	upright	15	left	(1, 5)	(20, 10)	-14.0	1.0	1.0	2564	0	14
96	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_6_left	7-44	inverted	6	left	(-19, -15)	(-14, -11)	0.0	6.0	6.0	728	0	0
97	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_10_right	7-44	inverted	10	right	(-3, 11)	(-15, -8)	12.0	2.0	2.0	1866	12	0
98	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_3_left	7-44	inverted	3	left	(-9, -3)	(38, 2)	0.0	3.0	3.0	759	0	0
99	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_3_right	7-44	inverted	3	right	(34, 4)	(13, 12)	0.0	-3.0	3.0	762	0	0
100	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_10_left	ycyc	upright	10	left	(30, 9)	(-37, -11)	-6.0	4.0	4.0	2401	13	19
101	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_7_right	ycyc	inverted	7	right	(-40, -12)	(-37, 11)	0.0	-7.0	7.0	663	0	0
102	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_8_left	ycyc	inverted	8	left	(-33, 6)	(-18, -12)	0.0	8.0	8.0	712	0	0
103	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_9_left	ycyc	upright	9	left	(9, -13)	(-39, 6)	-7.0	2.0	2.0	1993	0	7
104	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_16_right	ycyc	inverted	16	right	(15, 8)	(-17, 4)	15.0	-1.0	1.0	2262	20	5
105	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_5_left	7-44	upright	5	left	(13, 13)	(-34, 2)	-17.0	-12.0	12.0	2535	6	23
106	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_3_right	7-44	upright	3	right	(-19, -14)	(8, 3)	0.0	-3.0	3.0	831	0	0
107	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_10_left	7-44	inverted	10	left	(18, -1)	(2, -10)	-8.0	2.0	2.0	2180	8	16
108	real	2022-10-12 16:18	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_9_right	ycyc	inverted	9	right	(-36, -3)	(18, 0)	0.0	-9.0	9.0	879	0	0
109	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_12_left	ycyc	inverted	12	left	(6, 6)	(-31, -11)	-15.0	-3.0	3.0	2066	0	15
110	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_3_left	7-44	upright	3	left	(-7, -7)	(-18, -13)	0.0	3.0	3.0	1069	0	0
111	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_13_left	ycyc	upright	13	left	(18, -15)	(-21, -7)	-13.0	0.0	0.0	2079	5	18
112	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_11_left	ycyc	upright	11	left	(-30, 14)	(27, -6)	-17.0	-6.0	6.0	1718	0	17
113	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_13_left	7-44	upright	13	left	(-22, 9)	(-27, 2)	-14.0	-1.0	1.0	2263	0	14
114	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_11_right	7-44	inverted	11	right	(-25, -6)	(39, 10)	8.0	-3.0	3.0	2069	8	0
115	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_11_left	7-44	upright	11	left	(2, 10)	(-40, 3)	-14.0	-3.0	3.0	1929	1	15
116	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_13_right	ycyc	inverted	13	right	(-7, 5)	(26, -2)	7.0	-6.0	6.0	3527	29	22
117	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_7_right	7-44	upright	7	right	(25, -11)	(-33, 5)	5.0	-2.0	2.0	1581	5	0
118	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_10_right	ycyc	upright	10	right	(-33, 4)	(-33, 5)	0.0	-10.0	10.0	914	0	0
119	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_13_left	7-44	inverted	13	left	(-13, 2)	(-39, -9)	-12.0	1.0	1.0	1528	0	12
120	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_14_right	7-44	upright	14	right	(-22, -6)	(13, -11)	13.0	-1.0	1.0	2365	15	2
121	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_inverted_12_right	7-44	inverted	12	right	(-37, -4)	(26, 6)	8.0	-4.0	4.0	1528	8	0
122	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_9_right	7-44	upright	9	right	(-26, 0)	(-2, -1)	9.0	0.0	0.0	1531	9	0
123	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_8_right	7-44	upright	8	right	(19, -10)	(-22, -15)	6.0	-2.0	2.0	1564	6	0
124	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_10_right	ycyc	inverted	10	right	(11, 4)	(-21, -1)	8.0	-2.0	2.0	1310	8	0
125	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_inverted_16_left	ycyc	inverted	16	left	(-18, -5)	(24, 6)	-13.0	3.0	3.0	2013	8	21
126	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	ycyc_upright_7_right	ycyc	upright	7	right	(20, -11)	(-35, 0)	0.0	-7.0	7.0	878	0	0
127	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_4_left	7-44	upright	4	left	(35, -3)	(-19, 0)	0.0	4.0	4.0	1085	0	0
128	real	2022-10-12 16:19	tilt_ezgimelisa	10	1	right	Exercise 5	1	7-44_upright_2_left	7-44	upright	2	left	(-5, -9)	(23, 1)	0.0	2.0	2.0	1082	0	0
